1341845820.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341845822.83,-0.0663998052478,-0.0121643133461,0.0088561559096,0.0173069350421,0.036467961967,0.0160345453769,1.0015693903
1341845824.23,-0.197884589434,-0.0300985146314,0.0567532852292,0.0199865698814,0.109066158533,0.0277567524463,0.973196327686
1341845825.55,-0.294880598783,-0.00448144506663,0.103325359523,0.0506091676652,0.086527235806,0.0709596052766,0.94382160902
1341845826.72,-0.329324692488,0.00816574320197,0.126821294427,0.0387576967478,0.0518788471818,0.0795208588243,0.880964994431
1341845827.08,-0.328276634216,0.0208959393203,0.130768537521,0.00267745368183,0.0571501143277,0.0819352865219,0.802047967911
1341845829.56,-0.17358289659,-0.00385513016954,0.0456488505006,0.00259742210619,0.0674907639623,0.0826904401183,0.891617774963
1341845831.67,0.0736895129085,-0.0477963611484,-0.023243220523,-0.0112616801634,-0.00911847501993,0.0418786108494,1.05073857307
1341845833.05,0.237396001816,-0.0531869456172,-0.0295670665801,-0.0619569979608,-0.0281264334917,0.0452880561352,1.06387114525
1341845829.56,-0.177144244313,-0.00233042729087,0.0474683493376,0.00336795393378,0.0686120539904,0.0827244147658,0.889055907726
1341845837.78,-0.0853607729077,-0.16455540061,0.00745143601671,-0.00802039727569,0.0630066543818,0.0320319756866,1.07436454296
1341845840.19,-0.0776473283768,-0.22388087213,0.0236844774336,-0.088832333684,0.0978450849652,-0.00542567763478,1.03181505203
1341845831.67,0.0715227872133,-0.0464411638677,-0.0231313277036,-0.0109440181404,-0.0076752230525,0.0418277494609,1.05583822727
1341845844.88,-0.0962714701891,0.190658330917,0.0573072507977,0.0402055233717,0.0356599278748,0.089684382081,0.930766284466
1341845846.25,-0.0872968509793,0.274890959263,0.0667246356606,0.0114673804492,0.00605010055006,0.0507395528257,0.700719416142
1341845829.56,-0.177209094167,-0.000563491717912,0.0484372153878,0.0038598801475,0.0689416974783,0.0825113281608,0.889863550663
1341845850.84,-0.0982585474849,0.111969836056,0.15120062232,0.0242875497788,0.0515697784722,0.0323901474476,0.825034976006
1341845829.56,-0.177208051085,-0.000563161156606,0.0484369620681,0.00385998631828,0.0689413174987,0.0825114771724,0.889864861965
1341845844.88,-0.093921661377,0.189680412412,0.0567085705698,0.0400255993009,0.0350525006652,0.0904365330935,0.936953485012
